student_id,subject,season,test_date,scale_score,perf_level
200111,ELA,Spring,2025-04-15,712.4,Proficient
200111,Math,Fall,2024-10-20,682.1,Approaching
200111,Math,Spring,2025-04-14,692.8,Approaching
200493,ELA,Fall,2024-10-15,674.0,Approaching
200493,ELA,Spring,2025-04-21,751.1,Advanced
200493,Math,Fall,2024-10-11,734.7,Proficient
200493,Math,Spring,2025-04-15,837.0,Advanced
200665,ELA,Fall,2024-10-14,650.2,Approaching
200665,ELA,Spring,2025-04-24,703.0,Proficient
200665,Math,Fall,2024-10-08,751.9,Advanced
200665,Math,Spring,2025-04-18,762.9,Advanced
200571,ELA,Fall,2024-10-16,688.8,Approaching
200571,ELA,Spring,2025-04-25,724.7,Proficient
200571,Math,Fall,2024-10-08,666.0,Approaching
200571,Math,Spring,2025-04-14,697.6,Approaching
200586,ELA,Fall,2024-10-10,680.2,Approaching
200586,ELA,Spring,2025-04-17,775.6,Advanced
200586,Math,Fall,2024-10-13,753.8,Advanced
200586,Math,Spring,2025-04-14,587.7,Below
200336,ELA,Fall,2024-10-15,800.4,Advanced
200336,ELA,Spring,2025-04-26,730.3,Proficient
200336,Math,Fall,2024-10-11,661.1,Approaching
200336,Math,Spring,2025-04-22,667.2,Approaching
200275,ELA,Fall,2024-10-19,622.6,Below
200275,ELA,Spring,2025-04-13,689.5,Approaching
200275,Math,Fall,2024-10-12,647.8,Below
200275,Math,Spring,2025-04-20,744.5,Proficient
200452,ELA,Fall,2024-10-13,708.0,Proficient
200452,ELA,Spring,2025-04-18,730.8,Proficient
200452,Math,Fall,2024-10-13,741.7,Proficient
200452,Math,Spring,2025-04-19,716.3,Proficient
200197,ELA,Fall,2024-10-19,791.5,Advanced
200197,ELA,Spring,2025-04-25,683.2,Approaching
200197,Math,Fall,2024-10-08,731.1,Proficient
200197,Math,Spring,2025-04-25,603.5,Below
200546,ELA,Fall,2024-10-12,621.8,Below
200546,ELA,Spring,2025-04-20,677.8,Approaching
200546,Math,Fall,2024-10-18,710.8,Proficient
200546,Math,Spring,2025-04-21,712.9,Proficient
200068,ELA,Fall,2024-10-12,728.4,Proficient
200068,ELA,Spring,2025-04-15,692.4,Approaching
200068,Math,Fall,2024-10-08,746.3,Proficient
200068,Math,Spring,2025-04-21,699.4,Approaching
200286,ELA,Fall,2024-10-12,701.1,Proficient
200286,ELA,Spring,2025-04-20,676.5,Approaching
200286,Math,Fall,2024-10-08,692.4,Approaching
200286,Math,Spring,2025-04-21,667.0,Approaching
200572,ELA,Fall,2024-10-21,779.0,Advanced
200572,ELA,Spring,2025-04-22,673.1,Approaching
200572,Math,Fall,2024-10-14,729.2,Proficient
200572,Math,Spring,2025-04-15,699.5,Approaching
200640,ELA,Fall,2024-10-21,653.8,Approaching
200640,ELA,Spring,2025-04-13,749.3,Proficient
200640,Math,Fall,2024-10-14,783.8,Advanced
200640,Math,Spring,2025-04-21,658.6,Approaching
200187,ELA,Fall,2024-10-21,663.5,Approaching
200187,ELA,Spring,2025-04-25,626.5,Below
200187,Math,Fall,2024-10-21,646.9,Below
200187,Math,Spring,2025-04-22,760.8,Advanced
200501,ELA,Fall,2024-10-13,759.8,Advanced
200501,ELA,Spring,2025-04-14,715.4,Proficient
200501,Math,Fall,2024-10-10,755.7,Advanced
200501,Math,Spring,2025-04-23,719.7,Proficient
200425,ELA,Fall,2024-10-15,584.2,Below
200425,ELA,Spring,2025-04-18,732.2,Proficient
200425,Math,Fall,2024-10-14,732.2,Proficient
200425,Math,Spring,2025-04-23,817.5,Advanced
200309,ELA,Fall,2024-10-15,700.0,Approaching
200309,ELA,Spring,2025-04-18,644.2,Below
200309,Math,Fall,2024-10-16,719.2,Proficient
200309,Math,Spring,2025-04-23,671.0,Approaching
200502,ELA,Fall,2024-10-17,736.2,Proficient
200502,ELA,Spring,2025-04-23,587.3,Below
200502,Math,Fall,2024-10-11,725.0,Proficient
200502,Math,Spring,2025-04-15,692.5,Approaching
200194,ELA,Fall,2024-10-14,790.5,Advanced
200194,ELA,Spring,2025-04-17,739.4,Proficient
200194,Math,Fall,2024-10-15,714.5,Proficient
200194,Math,Spring,2025-04-18,788.0,Advanced
200718,ELA,Fall,2024-10-20,666.3,Approaching
200718,ELA,Spring,2025-04-26,611.7,Below
200718,Math,Fall,2024-10-10,707.1,Proficient
200718,Math,Spring,2025-04-17,683.3,Approaching
200678,ELA,Fall,2024-10-20,585.4,Below
200678,ELA,Spring,2025-04-13,708.8,Proficient
200678,Math,Fall,2024-10-10,753.4,Advanced
200678,Math,Spring,2025-04-26,645.4,Below
200224,ELA,Fall,2024-10-21,662.9,Approaching
200224,ELA,Spring,2025-04-24,718.2,Proficient
200224,Math,Fall,2024-10-11,655.5,Approaching
200224,Math,Spring,2025-04-24,779.8,Advanced
200594,ELA,Fall,2024-10-12,743.3,Proficient
200594,ELA,Spring,2025-04-26,653.5,Approaching
200594,Math,Fall,2024-10-10,690.3,Approaching
200594,Math,Spring,2025-04-18,770.7,Advanced
200051,ELA,Fall,2024-10-09,687.3,Approaching
200051,ELA,Spring,2025-04-15,776.3,Advanced
200051,Math,Fall,2024-10-14,647.9,Below
200051,Math,Spring,2025-04-26,780.7,Advanced
200749,ELA,Fall,2024-10-16,711.2,Proficient
200749,ELA,Spring,2025-04-15,773.8,Advanced
200749,Math,Fall,2024-10-11,790.7,Advanced
200749,Math,Spring,2025-04-17,630.8,Below
200242,ELA,Fall,2024-10-21,719.1,Proficient
200242,ELA,Spring,2025-04-23,672.2,Approaching
200242,Math,Fall,2024-10-15,727.4,Proficient
200242,Math,Spring,2025-04-14,663.1,Approaching
200075,ELA,Fall,2024-10-21,746.6,Proficient
200075,ELA,Spring,2025-04-21,667.7,Approaching
200075,Math,Fall,2024-10-14,657.1,Approaching
200075,Math,Spring,2025-04-18,724.9,Proficient
200219,ELA,Fall,2024-10-19,761.9,Advanced
200219,ELA,Spring,2025-04-13,634.4,Below
200219,Math,Fall,2024-10-13,728.9,Proficient
200219,Math,Spring,2025-04-19,691.2,Approaching
200222,ELA,Fall,2024-10-15,708.6,Proficient
200222,ELA,Spring,2025-04-24,720.9,Proficient
200222,Math,Fall,2024-10-18,735.6,Proficient
200222,Math,Spring,2025-04-26,726.3,Proficient
200484,ELA,Fall,2024-10-14,734.4,Proficient
200484,ELA,Spring,2025-04-23,645.2,Below
200484,Math,Fall,2024-10-10,664.2,Approaching
200484,Math,Spring,2025-04-13,622.2,Below
200654,ELA,Fall,2024-10-11,678.1,Approaching
200654,ELA,Spring,2025-04-21,756.9,Advanced
200654,Math,Fall,2024-10-21,810.7,Advanced
200654,Math,Spring,2025-04-21,722.5,Proficient
200456,ELA,Fall,2024-10-21,666.6,Approaching
200456,ELA,Spring,2025-04-13,730.3,Proficient
200456,Math,Fall,2024-10-13,686.3,Approaching
200456,Math,Spring,2025-04-18,705.4,Proficient
200514,ELA,Fall,2024-10-13,684.5,Approaching
200514,ELA,Spring,2025-04-16,719.8,Proficient
200514,Math,Fall,2024-10-19,738.9,Proficient
200514,Math,Spring,2025-04-17,712.3,Proficient
200004,ELA,Fall,2024-10-13,729.3,Proficient
200004,ELA,Spring,2025-04-18,718.9,Proficient
200004,Math,Fall,2024-10-13,775.5,Advanced
200004,Math,Spring,2025-04-24,786.0,Advanced
200282,ELA,Fall,2024-10-09,752.8,Advanced
200282,ELA,Spring,2025-04-19,721.9,Proficient
200282,Math,Fall,2024-10-16,692.8,Approaching
200282,Math,Spring,2025-04-19,617.8,Below
200464,ELA,Fall,2024-10-08,647.2,Below
200464,ELA,Spring,2025-04-21,736.3,Proficient
200464,Math,Fall,2024-10-10,694.6,Approaching
200464,Math,Spring,2025-04-22,728.4,Proficient
200518,ELA,Fall,2024-10-20,729.8,Proficient
200518,ELA,Spring,2025-04-25,751.9,Advanced
200518,Math,Fall,2024-10-19,782.1,Advanced
200518,Math,Spring,2025-04-22,745.4,Proficient
200248,ELA,Fall,2024-10-20,796.7,Advanced
200248,ELA,Spring,2025-04-21,779.2,Advanced
200248,Math,Fall,2024-10-16,718.7,Proficient
200248,Math,Spring,2025-04-19,722.5,Proficient
200015,ELA,Fall,2024-10-12,675.3,Approaching
200015,ELA,Spring,2025-04-21,775.5,Advanced
200015,Math,Fall,2024-10-08,627.3,Below
200015,Math,Spring,2025-04-15,740.0,Proficient
200760,ELA,Fall,2024-10-08,738.0,Proficient
200760,ELA,Spring,2025-04-18,689.2,Approaching
200760,Math,Fall,2024-10-10,642.3,Below
200760,Math,Spring,2025-04-26,682.5,Approaching
200526,ELA,Fall,2024-10-19,686.4,Approaching
200526,ELA,Spring,2025-04-21,712.5,Proficient
200526,Math,Fall,2024-10-14,691.0,Approaching
200526,Math,Spring,2025-04-16,787.9,Advanced
200093,ELA,Fall,2024-10-09,636.5,Below
200093,ELA,Spring,2025-04-17,639.2,Below
200093,Math,Fall,2024-10-12,842.2,Advanced
200093,Math,Spring,2025-04-24,731.1,Proficient
200797,ELA,Fall,2024-10-12,719.0,Proficient
200797,ELA,Spring,2025-04-15,680.5,Approaching
200797,Math,Fall,2024-10-13,764.7,Advanced
200797,Math,Spring,2025-04-22,700.1,Proficient
200056,ELA,Fall,2024-10-17,676.6,Approaching
200056,ELA,Spring,2025-04-24,644.3,Below
200056,Math,Fall,2024-10-18,603.4,Below
200056,Math,Spring,2025-04-13,678.3,Approaching
200588,ELA,Fall,2024-10-13,608.1,Below
200588,ELA,Spring,2025-04-24,744.7,Proficient
200588,Math,Fall,2024-10-08,643.2,Below
200588,Math,Spring,2025-04-16,779.9,Advanced
200468,ELA,Fall,2024-10-11,685.0,Approaching
200468,ELA,Spring,2025-04-22,654.6,Approaching
200468,Math,Fall,2024-10-17,714.5,Proficient
200468,Math,Spring,2025-04-21,729.8,Proficient
200034,ELA,Fall,2024-10-17,748.7,Proficient
200034,ELA,Spring,2025-04-13,756.6,Advanced
200034,Math,Fall,2024-10-08,637.9,Below
200034,Math,Spring,2025-04-16,737.0,Proficient
200772,ELA,Fall,2024-10-11,789.4,Advanced
200772,ELA,Spring,2025-04-18,660.4,Approaching
200772,Math,Fall,2024-10-21,697.1,Approaching
200772,Math,Spring,2025-04-13,749.7,Proficient
200170,ELA,Fall,2024-10-11,658.5,Approaching
200170,ELA,Spring,2025-04-14,712.9,Proficient
200170,Math,Fall,2024-10-20,652.9,Approaching
200170,Math,Spring,2025-04-25,769.4,Advanced
200702,ELA,Fall,2024-10-15,675.7,Approaching
200702,ELA,Spring,2025-04-26,600.6,Below
200702,Math,Fall,2024-10-17,704.6,Proficient
200702,Math,Spring,2025-04-24,726.8,Proficient
200186,ELA,Fall,2024-10-14,609.8,Below
200186,ELA,Spring,2025-04-24,700.1,Proficient
200186,Math,Fall,2024-10-12,767.9,Advanced
200186,Math,Spring,2025-04-23,679.8,Approaching
200499,ELA,Fall,2024-10-18,650.5,Approaching
200499,ELA,Spring,2025-04-14,765.6,Advanced
200499,Math,Fall,2024-10-18,629.7,Below
200499,Math,Spring,2025-04-19,801.0,Advanced
200085,ELA,Fall,2024-10-09,636.6,Below
200085,ELA,Spring,2025-04-22,680.2,Approaching
200085,Math,Fall,2024-10-11,831.0,Advanced
200085,Math,Spring,2025-04-22,687.1,Approaching
200522,ELA,Fall,2024-10-08,707.9,Proficient
200522,ELA,Spring,2025-04-14,720.2,Proficient
200522,Math,Fall,2024-10-13,746.6,Proficient
200522,Math,Spring,2025-04-20,770.3,Advanced
200486,ELA,Fall,2024-10-13,667.8,Approaching
200486,ELA,Spring,2025-04-22,575.9,Below
200486,Math,Fall,2024-10-10,691.0,Approaching
200486,Math,Spring,2025-04-22,785.9,Advanced
200631,ELA,Fall,2024-10-21,709.3,Proficient
200631,ELA,Spring,2025-04-18,812.2,Advanced
200631,Math,Fall,2024-10-20,740.0,Proficient
200631,Math,Spring,2025-04-20,739.4,Proficient
200115,ELA,Fall,2024-10-13,668.8,Approaching
200115,ELA,Spring,2025-04-13,632.7,Below
200115,Math,Fall,2024-10-16,814.2,Advanced
200115,Math,Spring,2025-04-18,623.8,Below
200779,ELA,Fall,2024-10-10,648.4,Below
200779,ELA,Spring,2025-04-24,695.8,Approaching
200779,Math,Fall,2024-10-16,708.3,Proficient
200779,Math,Spring,2025-04-25,679.9,Approaching
200189,ELA,Fall,2024-10-20,683.7,Approaching
200189,ELA,Spring,2025-04-22,695.8,Approaching
200189,Math,Fall,2024-10-14,784.7,Advanced
200189,Math,Spring,2025-04-25,765.5,Advanced
200116,ELA,Fall,2024-10-10,659.0,Approaching
200116,ELA,Spring,2025-04-25,725.2,Proficient
200116,Math,Fall,2024-10-20,744.8,Proficient
200116,Math,Spring,2025-04-17,689.1,Approaching
200331,ELA,Fall,2024-10-11,656.2,Approaching
200331,ELA,Spring,2025-04-24,691.8,Approaching
200331,Math,Fall,2024-10-21,756.3,Advanced
200331,Math,Spring,2025-04-24,808.8,Advanced
200556,ELA,Fall,2024-10-13,732.6,Proficient
200556,ELA,Spring,2025-04-13,708.9,Proficient
200556,Math,Fall,2024-10-08,651.5,Approaching
200556,Math,Spring,2025-04-22,770.2,Advanced
200057,ELA,Fall,2024-10-19,684.8,Approaching
200057,ELA,Spring,2025-04-20,702.7,Proficient
200057,Math,Fall,2024-10-16,657.8,Approaching
200057,Math,Spring,2025-04-14,566.0,Below
200645,ELA,Fall,2024-10-10,703.9,Proficient
200645,ELA,Spring,2025-04-13,793.6,Advanced
200645,Math,Fall,2024-10-16,693.9,Approaching
200645,Math,Spring,2025-04-16,790.1,Advanced
200349,ELA,Fall,2024-10-11,664.4,Approaching
200349,ELA,Spring,2025-04-18,765.8,Advanced
200349,Math,Fall,2024-10-21,743.2,Proficient
200349,Math,Spring,2025-04-18,733.7,Proficient
200424,ELA,Fall,2024-10-08,613.4,Below
200424,ELA,Spring,2025-04-22,691.1,Approaching
200424,Math,Fall,2024-10-17,785.4,Advanced
200424,Math,Spring,2025-04-26,696.0,Approaching
200781,ELA,Fall,2024-10-19,688.7,Approaching
200781,ELA,Spring,2025-04-14,772.8,Advanced
200781,Math,Fall,2024-10-14,649.1,Below
200781,Math,Spring,2025-04-13,749.1,Proficient
200652,ELA,Fall,2024-10-18,612.2,Below
200652,ELA,Spring,2025-04-18,753.2,Advanced
200652,Math,Fall,2024-10-16,701.3,Proficient
200652,Math,Spring,2025-04-19,560.9,Below
200445,ELA,Fall,2024-10-19,750.3,Advanced
200445,ELA,Spring,2025-04-25,719.6,Proficient
200445,Math,Fall,2024-10-19,680.8,Approaching
200445,Math,Spring,2025-04-18,794.2,Advanced
200768,ELA,Fall,2024-10-11,693.1,Approaching
200768,ELA,Spring,2025-04-19,750.2,Advanced
200768,Math,Fall,2024-10-20,691.7,Approaching
200768,Math,Spring,2025-04-23,808.1,Advanced
200125,ELA,Fall,2024-10-20,615.0,Below
200125,ELA,Spring,2025-04-14,679.3,Approaching
200125,Math,Fall,2024-10-13,729.0,Proficient
200125,Math,Spring,2025-04-19,686.4,Approaching
200406,ELA,Fall,2024-10-19,688.5,Approaching
200406,ELA,Spring,2025-04-18,678.1,Approaching
200406,Math,Fall,2024-10-17,763.9,Advanced
200406,Math,Spring,2025-04-22,720.8,Proficient
200046,ELA,Fall,2024-10-20,647.0,Below
200046,ELA,Spring,2025-04-24,721.5,Proficient
200046,Math,Fall,2024-10-16,736.3,Proficient
200046,Math,Spring,2025-04-15,776.6,Advanced
200256,ELA,Fall,2024-10-18,754.3,Advanced
200256,ELA,Spring,2025-04-20,725.0,Proficient
200256,Math,Fall,2024-10-17,648.0,Below
200256,Math,Spring,2025-04-18,707.2,Proficient
200106,ELA,Fall,2024-10-14,748.6,Proficient
200106,ELA,Spring,2025-04-22,657.0,Approaching
200106,Math,Fall,2024-10-08,609.6,Below
200106,Math,Spring,2025-04-13,775.7,Advanced
200317,ELA,Fall,2024-10-15,693.3,Approaching
200317,ELA,Spring,2025-04-26,655.5,Approaching
200317,Math,Fall,2024-10-15,689.3,Approaching
200317,Math,Spring,2025-04-26,704.0,Proficient
200769,ELA,Fall,2024-10-17,657.6,Approaching
200769,ELA,Spring,2025-04-18,535.4,Below
200769,Math,Fall,2024-10-10,687.7,Approaching
200769,Math,Spring,2025-04-15,757.6,Advanced
200327,ELA,Fall,2024-10-21,819.2,Advanced
200327,ELA,Spring,2025-04-14,724.4,Proficient
200327,Math,Fall,2024-10-14,649.5,Below
200327,Math,Spring,2025-04-21,872.8,Advanced
200355,ELA,Fall,2024-10-20,617.0,Below
200355,ELA,Spring,2025-04-18,625.9,Below
200355,Math,Fall,2024-10-12,707.8,Proficient
200355,Math,Spring,2025-04-22,681.9,Approaching
200696,ELA,Fall,2024-10-14,709.5,Proficient
200696,ELA,Spring,2025-04-13,711.5,Proficient
200696,Math,Fall,2024-10-10,712.1,Proficient
200696,Math,Spring,2025-04-22,650.9,Approaching
200540,ELA,Fall,2024-10-14,719.7,Proficient
200540,ELA,Spring,2025-04-18,616.6,Below
200540,Math,Fall,2024-10-18,797.6,Advanced
200540,Math,Spring,2025-04-23,597.4,Below
200447,ELA,Fall,2024-10-16,768.1,Advanced
200447,ELA,Spring,2025-04-18,712.1,Proficient
200447,Math,Fall,2024-10-08,749.4,Proficient
200447,Math,Spring,2025-04-22,625.7,Below
200741,ELA,Fall,2024-10-18,669.0,Approaching
200741,ELA,Spring,2025-04-14,659.5,Approaching
200741,Math,Fall,2024-10-08,701.7,Proficient
200741,Math,Spring,2025-04-22,716.7,Proficient
200732,ELA,Fall,2024-10-15,767.0,Advanced
200732,ELA,Spring,2025-04-16,709.2,Proficient
200732,Math,Fall,2024-10-08,745.6,Proficient
200732,Math,Spring,2025-04-24,655.1,Approaching
200454,ELA,Fall,2024-10-19,642.4,Below
200454,ELA,Spring,2025-04-21,627.8,Below
200454,Math,Fall,2024-10-16,685.1,Approaching
200454,Math,Spring,2025-04-17,746.6,Proficient
200047,ELA,Fall,2024-10-16,739.6,Proficient
200047,ELA,Spring,2025-04-19,595.9,Below
200047,Math,Fall,2024-10-11,729.8,Proficient
200047,Math,Spring,2025-04-13,788.8,Advanced
200157,ELA,Fall,2024-10-13,669.5,Approaching
200157,ELA,Spring,2025-04-23,708.0,Proficient
200157,Math,Fall,2024-10-16,773.3,Advanced
200157,Math,Spring,2025-04-17,722.1,Proficient
200596,ELA,Fall,2024-10-14,661.0,Approaching
200596,ELA,Spring,2025-04-18,758.0,Advanced
200596,Math,Fall,2024-10-18,745.7,Proficient
200596,Math,Spring,2025-04-22,610.9,Below
200470,ELA,Fall,2024-10-16,666.9,Approaching
200470,ELA,Spring,2025-04-13,745.7,Proficient
200470,Math,Fall,2024-10-20,723.1,Proficient
200470,Math,Spring,2025-04-19,809.3,Advanced
200620,ELA,Fall,2024-10-12,788.7,Advanced
200620,ELA,Spring,2025-04-24,606.9,Below
200620,Math,Fall,2024-10-13,671.4,Approaching
200620,Math,Spring,2025-04-16,664.9,Approaching
200234,ELA,Fall,2024-10-21,728.8,Proficient
200234,ELA,Spring,2025-04-16,572.8,Below
200234,Math,Fall,2024-10-08,710.0,Proficient
200234,Math,Spring,2025-04-23,705.7,Proficient
200628,ELA,Fall,2024-10-12,761.2,Advanced
200628,ELA,Spring,2025-04-19,684.5,Approaching
200628,Math,Fall,2024-10-08,736.2,Proficient
200628,Math,Spring,2025-04-23,714.1,Proficient
200690,ELA,Fall,2024-10-11,772.2,Advanced
200690,ELA,Spring,2025-04-25,740.8,Proficient
200690,Math,Fall,2024-10-13,651.3,Approaching
200690,Math,Spring,2025-04-25,795.4,Advanced
200218,ELA,Fall,2024-10-08,789.6,Advanced
200218,ELA,Spring,2025-04-21,570.6,Below
200218,Math,Fall,2024-10-13,719.7,Proficient
200218,Math,Spring,2025-04-20,646.3,Below
200792,ELA,Fall,2024-10-09,784.8,Advanced
200792,ELA,Spring,2025-04-25,766.2,Advanced
200792,Math,Fall,2024-10-17,770.1,Advanced
200792,Math,Spring,2025-04-15,739.9,Proficient
200634,ELA,Fall,2024-10-21,646.8,Below
200634,ELA,Spring,2025-04-20,649.5,Below
200634,Math,Fall,2024-10-15,665.3,Approaching
200634,Math,Spring,2025-04-24,760.6,Advanced
200195,ELA,Fall,2024-10-09,637.1,Below
200195,ELA,Spring,2025-04-13,649.0,Below
200195,Math,Fall,2024-10-20,728.6,Proficient
200195,Math,Spring,2025-04-17,683.7,Approaching
200090,ELA,Fall,2024-10-11,776.4,Advanced
200090,ELA,Spring,2025-04-23,720.0,Proficient
200090,Math,Fall,2024-10-16,717.9,Proficient
200090,Math,Spring,2025-04-26,727.5,Proficient
200162,ELA,Fall,2024-10-20,720.3,Proficient
200162,ELA,Spring,2025-04-23,746.6,Proficient
200162,Math,Fall,2024-10-10,708.2,Proficient
200162,Math,Spring,2025-04-14,750.6,Advanced
200246,ELA,Fall,2024-10-17,706.1,Proficient
200246,ELA,Spring,2025-04-18,712.8,Proficient
200246,Math,Fall,2024-10-11,733.2,Proficient
200246,Math,Spring,2025-04-18,592.1,Below
200370,ELA,Fall,2024-10-19,640.9,Below
200370,ELA,Spring,2025-04-26,758.4,Advanced
200370,Math,Fall,2024-10-16,752.5,Advanced
200370,Math,Spring,2025-04-16,614.6,Below
200054,ELA,Fall,2024-10-19,739.3,Proficient
200054,ELA,Spring,2025-04-26,733.2,Proficient
200054,Math,Fall,2024-10-21,738.3,Proficient
200054,Math,Spring,2025-04-16,812.4,Advanced
200762,ELA,Fall,2024-10-12,728.2,Proficient
200762,ELA,Spring,2025-04-19,614.0,Below
200762,Math,Fall,2024-10-13,713.9,Proficient
200762,Math,Spring,2025-04-24,718.2,Proficient
200574,ELA,Fall,2024-10-20,762.1,Advanced
200574,ELA,Spring,2025-04-25,750.8,Advanced
200574,Math,Fall,2024-10-20,714.9,Proficient
200574,Math,Spring,2025-04-24,769.0,Advanced
200016,ELA,Fall,2024-10-16,633.3,Below
200016,ELA,Spring,2025-04-13,683.0,Approaching
200016,Math,Fall,2024-10-10,733.1,Proficient
200016,Math,Spring,2025-04-16,643.8,Below
200537,ELA,Fall,2024-10-21,635.4,Below
200537,ELA,Spring,2025-04-21,642.9,Below
200537,Math,Fall,2024-10-11,688.7,Approaching
200537,Math,Spring,2025-04-13,641.8,Below
200156,ELA,Fall,2024-10-16,778.3,Advanced
200156,ELA,Spring,2025-04-17,695.7,Approaching
200156,Math,Fall,2024-10-13,772.8,Advanced
200156,Math,Spring,2025-04-16,770.4,Advanced
200448,ELA,Fall,2024-10-14,708.7,Proficient
200448,ELA,Spring,2025-04-22,739.7,Proficient
200448,Math,Fall,2024-10-12,712.2,Proficient
200448,Math,Spring,2025-04-14,726.0,Proficient
200043,ELA,Fall,2024-10-20,700.0,Proficient
200043,ELA,Spring,2025-04-15,697.5,Approaching
200043,Math,Fall,2024-10-10,678.5,Approaching
200043,Math,Spring,2025-04-18,789.0,Advanced
200532,ELA,Fall,2024-10-11,692.1,Approaching
200532,ELA,Spring,2025-04-16,727.6,Proficient
200532,Math,Fall,2024-10-11,634.8,Below
200532,Math,Spring,2025-04-15,713.8,Proficient
200515,ELA,Fall,2024-10-19,705.2,Proficient
200515,ELA,Spring,2025-04-22,683.1,Approaching
200515,Math,Fall,2024-10-08,738.6,Proficient
200515,Math,Spring,2025-04-18,708.4,Proficient
200570,ELA,Fall,2024-10-19,638.4,Below
200570,ELA,Spring,2025-04-18,602.5,Below
200570,Math,Fall,2024-10-12,899.6,Advanced
200570,Math,Spring,2025-04-26,658.7,Approaching
200664,ELA,Fall,2024-10-09,791.8,Advanced
200664,ELA,Spring,2025-04-19,713.5,Proficient
200664,Math,Fall,2024-10-17,770.6,Advanced
200664,Math,Spring,2025-04-16,657.2,Approaching
200297,ELA,Fall,2024-10-12,698.2,Approaching
200297,ELA,Spring,2025-04-20,572.5,Below
200297,Math,Fall,2024-10-14,653.5,Approaching
200297,Math,Spring,2025-04-21,665.8,Approaching
200305,ELA,Fall,2024-10-19,548.0,Below
200305,ELA,Spring,2025-04-16,680.5,Approaching
200305,Math,Fall,2024-10-17,700.5,Proficient
200305,Math,Spring,2025-04-24,653.4,Approaching
200521,ELA,Fall,2024-10-18,648.4,Below
200521,ELA,Spring,2025-04-20,724.0,Proficient
200521,Math,Fall,2024-10-20,779.8,Advanced
200521,Math,Spring,2025-04-20,676.5,Approaching
200679,ELA,Fall,2024-10-18,671.5,Approaching
200679,ELA,Spring,2025-04-19,610.4,Below
200679,Math,Fall,2024-10-09,725.0,Proficient
200679,Math,Spring,2025-04-26,785.1,Advanced
200145,ELA,Fall,2024-10-09,726.7,Proficient
200145,ELA,Spring,2025-04-21,691.2,Approaching
200145,Math,Fall,2024-10-16,678.8,Approaching
200145,Math,Spring,2025-04-13,714.9,Proficient
200742,ELA,Fall,2024-10-12,694.6,Approaching
200742,ELA,Spring,2025-04-16,778.0,Advanced
200742,Math,Fall,2024-10-10,744.9,Proficient
200742,Math,Spring,2025-04-16,789.1,Advanced
200198,ELA,Fall,2024-10-21,635.2,Below
200198,ELA,Spring,2025-04-14,793.9,Advanced
200198,Math,Fall,2024-10-16,751.8,Advanced
200198,Math,Spring,2025-04-20,700.9,Proficient
200650,ELA,Fall,2024-10-20,616.5,Below
200650,ELA,Spring,2025-04-17,657.4,Approaching
200650,Math,Fall,2024-10-14,766.7,Advanced
200650,Math,Spring,2025-04-19,721.3,Proficient
200489,ELA,Fall,2024-10-21,669.9,Approaching
200489,ELA,Spring,2025-04-19,737.6,Proficient
200489,Math,Fall,2024-10-15,743.5,Proficient
200489,Math,Spring,2025-04-15,642.1,Below
200289,ELA,Fall,2024-10-11,775.5,Advanced
200289,ELA,Spring,2025-04-15,734.3,Proficient
200289,Math,Fall,2024-10-08,707.8,Proficient
200289,Math,Spring,2025-04-17,523.0,Below
200533,ELA,Fall,2024-10-16,678.7,Approaching
200533,ELA,Spring,2025-04-14,793.0,Advanced
200533,Math,Fall,2024-10-09,665.8,Approaching
200533,Math,Spring,2025-04-18,731.3,Proficient
200315,ELA,Fall,2024-10-10,742.9,Proficient
200315,ELA,Spring,2025-04-22,748.5,Proficient
200315,Math,Fall,2024-10-08,687.3,Approaching
200315,Math,Spring,2025-04-19,778.5,Advanced
200639,ELA,Fall,2024-10-10,731.9,Proficient
200639,ELA,Spring,2025-04-17,785.6,Advanced
200639,Math,Fall,2024-10-18,699.5,Approaching
200639,Math,Spring,2025-04-18,689.6,Approaching
200564,ELA,Fall,2024-10-08,652.8,Approaching
200564,ELA,Spring,2025-04-25,740.4,Proficient
200564,Math,Fall,2024-10-18,757.4,Advanced
200564,Math,Spring,2025-04-22,816.4,Advanced
200098,ELA,Fall,2024-10-09,587.2,Below
200098,ELA,Spring,2025-04-25,717.9,Proficient
200098,Math,Fall,2024-10-18,840.5,Advanced
200098,Math,Spring,2025-04-21,792.9,Advanced
200226,ELA,Fall,2024-10-13,655.3,Approaching
200226,ELA,Spring,2025-04-21,679.8,Approaching
200226,Math,Fall,2024-10-08,804.4,Advanced
200226,Math,Spring,2025-04-18,648.3,Below
200492,ELA,Fall,2024-10-16,750.5,Advanced
200492,ELA,Spring,2025-04-26,781.5,Advanced
200492,Math,Fall,2024-10-15,707.4,Proficient
200492,Math,Spring,2025-04-19,714.1,Proficient
200338,ELA,Fall,2024-10-16,687.2,Approaching
200338,ELA,Spring,2025-04-14,769.4,Advanced
200338,Math,Fall,2024-10-15,645.6,Below
200338,Math,Spring,2025-04-16,725.4,Proficient
200457,ELA,Fall,2024-10-13,671.2,Approaching
200457,ELA,Spring,2025-04-24,662.1,Approaching
200457,Math,Fall,2024-10-12,721.5,Proficient
200457,Math,Spring,2025-04-25,790.7,Advanced
200791,ELA,Fall,2024-10-17,650.4,Approaching
200791,ELA,Spring,2025-04-21,711.0,Proficient
200791,Math,Fall,2024-10-19,748.6,Proficient
